
[Name]
IGV Blade

[Data]
X [ m ], Y [ m ], Z [ m ]
1.11610619e-02, 2.66033053e-01, -9.12567484e-04
1.19257346e-02, 2.66523808e-01, -8.91631818e-04
1.26896501e-02, 2.67010570e-01, -8.65816895e-04
1.34495022e-02, 2.67493993e-01, -8.35490238e-04
1.42041687e-02, 2.67969489e-01, -8.00923561e-04
1.49503173e-02, 2.68438131e-01, -7.62488751e-04
1.56865176e-02, 2.68895477e-01, -7.20489887e-04
1.64087620e-02, 2.69340426e-01, -6.75421266e-04
1.71122290e-02, 2.69769192e-01, -6.27931498e-04
1.77900586e-02, 2.70179987e-01, -5.78911393e-04
1.84322521e-02, 2.70566821e-01, -5.29641577e-04
1.90244801e-02, 2.70918846e-01, -4.81852039e-04
1.73039048e-03, 2.64240980e-01, -5.29899728e-04
2.22408096e-03, 2.64563799e-01, -5.96773345e-04
2.75966199e-03, 2.64918327e-01, -6.61471509e-04
3.34045803e-03, 2.65290260e-01, -7.22705910e-04
3.95579776e-03, 2.65681863e-01, -7.78042886e-04
4.60092351e-03, 2.66088575e-01, -8.26257572e-04
5.27311629e-03, 2.66505301e-01, -8.66706192e-04
5.96704287e-03, 2.66930521e-01, -8.98959697e-04
6.67802058e-03, 2.67364204e-01, -9.23034677e-04
7.40393298e-03, 2.67802000e-01, -9.39233229e-04
8.14028364e-03, 2.68244594e-01, -9.47950291e-04
8.88628978e-03, 2.68686771e-01, -9.49716894e-04
9.63885151e-03, 2.69131452e-01, -9.45035776e-04
1.03966575e-02, 2.69574761e-01, -9.34403157e-04
1.11567788e-02, 2.70016670e-01, -9.18287958e-04
1.19173871e-02, 2.70456195e-01, -8.97102756e-04
1.26771089e-02, 2.70891011e-01, -8.71189637e-04
1.34324981e-02, 2.71322310e-01, -8.40917812e-04
1.41826207e-02, 2.71745086e-01, -8.06531927e-04
1.49239730e-02, 2.72161037e-01, -7.68369180e-04
1.56552438e-02, 2.72565246e-01, -7.26682134e-04
1.63724162e-02, 2.72957116e-01, -6.81898906e-04
1.70708578e-02, 2.73333162e-01, -6.34592841e-04
1.77437514e-02, 2.73692638e-01, -5.85607719e-04
1.83815304e-02, 2.74030626e-01, -5.36160602e-04
1.89709254e-02, 2.74337798e-01, -4.87935962e-04
1.78421941e-03, 2.69536257e-01, -5.44732204e-04
2.28074635e-03, 2.69829899e-01, -6.13422890e-04
2.81665521e-03, 2.70150542e-01, -6.79151563e-04
3.39507777e-03, 2.70485640e-01, -7.40703137e-04
4.00674390e-03, 2.70838171e-01, -7.95893429e-04
4.64813784e-03, 2.71203279e-01, -8.43693269e-04
5.31578204e-03, 2.71577477e-01, -8.83467321e-04
6.00535097e-03, 2.71958470e-01, -9.14912845e-04
6.71202037e-03, 2.72346646e-01, -9.38086305e-04
7.43397046e-03, 2.72737443e-01, -9.53329960e-04
8.16655997e-03, 2.73132354e-01, -9.61057085e-04
8.90922733e-03, 2.73525566e-01, -9.61816753e-04
9.65840369e-03, 2.73920566e-01, -9.56152275e-04
1.04128784e-02, 2.74313122e-01, -9.44570173e-04
1.11696217e-02, 2.74703532e-01, -9.27576097e-04
1.19267181e-02, 2.75090963e-01, -9.05627850e-04
1.26827657e-02, 2.75472760e-01, -8.79091385e-04
1.34341475e-02, 2.75850862e-01, -8.48369615e-04
1.41801480e-02, 2.76219547e-01, -8.13714287e-04
1.49170570e-02, 2.76581347e-01, -7.75466498e-04
1.56437028e-02, 2.76930690e-01, -7.33839988e-04
1.63560454e-02, 2.77267575e-01, -6.89209439e-04
1.70496795e-02, 2.77588844e-01, -6.42068160e-04
1.77178327e-02, 2.77894825e-01, -5.93172503e-04
1.83514319e-02, 2.78181851e-01, -5.43644303e-04
1.89384706e-02, 2.78442323e-01, -4.95034037e-04
1.83992507e-03, 2.74592847e-01, -5.57780673e-04
2.33980455e-03, 2.74863541e-01, -6.28381327e-04
2.87669897e-03, 2.75157094e-01, -6.95407041e-04
3.45355552e-03, 2.75462627e-01, -7.57734000e-04
4.06244909e-03, 2.75783718e-01, -8.13372899e-04
4.70105838e-03, 2.76115239e-01, -8.61417968e-04
5.36517426e-03, 2.76455164e-01, -9.01177584e-04
6.05143560e-03, 2.76800513e-01, -9.32421419e-04
6.75487285e-03, 2.77151912e-01, -9.55188007e-04
7.47394701e-03, 2.77504742e-01, -9.69804183e-04
8.20387341e-03, 2.77861118e-01, -9.76714422e-04
8.94429348e-03, 2.78214604e-01, -9.76447656e-04
9.69118066e-03, 2.78569281e-01, -9.69593413e-04
1.04434136e-02, 2.78920472e-01, -9.56680509e-04
1.11978631e-02, 2.79268891e-01, -9.38278157e-04
1.19525176e-02, 2.79613644e-01, -9.14898876e-04
1.27059491e-02, 2.79951870e-01, -8.86972994e-04
1.34543628e-02, 2.80286103e-01, -8.54983169e-04
1.41972620e-02, 2.80609995e-01, -8.19230860e-04
1.49307242e-02, 2.80926764e-01, -7.80126487e-04
1.56537145e-02, 2.81230241e-01, -7.37906492e-04
1.63621753e-02, 2.81520873e-01, -6.92957139e-04
1.70519240e-02, 2.81795830e-01, -6.45731983e-04
1.77162234e-02, 2.82056510e-01, -5.96922298e-04
1.83465052e-02, 2.82300264e-01, -5.47528500e-04
1.89320035e-02, 2.82521129e-01, -4.98916721e-04
1.89783378e-03, 2.79551983e-01, -5.70552133e-04
2.40161316e-03, 2.79802322e-01, -6.43011706e-04
2.94010132e-03, 2.80071467e-01, -7.11337081e-04
3.51607241e-03, 2.80350208e-01, -7.74493208e-04
4.12292406e-03, 2.80642837e-01, -8.30689503e-04
4.75951564e-03, 2.80943841e-01, -8.79126776e-04
5.42091439e-03, 2.81252712e-01, -9.19041806e-04
6.10470539e-03, 2.81565696e-01, -9.50262416e-04
6.80577056e-03, 2.81883776e-01, -9.72787966e-04
7.52285123e-03, 2.82202065e-01, -9.86930099e-04
8.25100299e-03, 2.82523453e-01, -9.93152265e-04
8.99006613e-03, 2.82840788e-01, -9.91942245e-04
9.73555911e-03, 2.83158809e-01, -9.83917969e-04
1.04864389e-02, 2.83472329e-01, -9.69623798e-04
1.12394746e-02, 2.83782423e-01, -9.49683832e-04
1.19925579e-02, 2.84088194e-01, -9.24647611e-04
1.27442293e-02, 2.84386486e-01, -8.95021018e-04
1.34905158e-02, 2.84680426e-01, -8.61369073e-04
1.42311305e-02, 2.84963101e-01, -8.24048999e-04
1.49619458e-02, 2.85238326e-01, -7.83575699e-04
1.56820565e-02, 2.85499305e-01, -7.40231015e-04
1.63873825e-02, 2.85746962e-01, -6.94470073e-04
1.70739666e-02, 2.85978794e-01, -6.46742119e-04
1.77351087e-02, 2.86197126e-01, -5.97740815e-04
1.83627382e-02, 2.86400497e-01, -5.48364478e-04
1.89473424e-02, 2.86584467e-01, -4.99798683e-04
1.95811107e-03, 2.84433067e-01, -5.78697945e-04
2.46607256e-03, 2.84665257e-01, -6.53253926e-04
3.00644152e-03, 2.84912318e-01, -7.23442994e-04
3.58185265e-03, 2.85166711e-01, -7.88270903e-04
4.18703258e-03, 2.85433352e-01, -8.46063311e-04
4.82202228e-03, 2.85706460e-01, -8.96058278e-04
5.48118073e-03, 2.85986960e-01, -9.37344332e-04
6.16302621e-03, 2.86270380e-01, -9.69676534e-04
6.86228508e-03, 2.86558002e-01, -9.92972055e-04
7.57794688e-03, 2.86844730e-01, -1.00747345e-03
8.30492750e-03, 2.87134111e-01, -1.01353263e-03
9.04324185e-03, 2.87418425e-01, -1.01162773e-03
9.78794042e-03, 2.87702829e-01, -1.00241648e-03
1.05380490e-02, 2.87981808e-01, -9.86453728e-04
1.12902289e-02, 2.88256675e-01, -9.64399253e-04
1.20422710e-02, 2.88526565e-01, -9.36902827e-04
1.27926758e-02, 2.88788021e-01, -9.04563174e-04
1.35372952e-02, 2.89044738e-01, -8.68077448e-04
1.42760538e-02, 2.89289117e-01, -8.27903394e-04
1.50046181e-02, 2.89525717e-01, -7.84720934e-04
1.57222170e-02, 2.89747000e-01, -7.38941366e-04
1.64247565e-02, 2.89954454e-01, -6.91173191e-04
1.71085093e-02, 2.90145725e-01, -6.41967345e-04
1.77668277e-02, 2.90324211e-01, -5.92089724e-04
1.83921400e-02, 2.90489525e-01, -5.42409078e-04
1.89762097e-02, 2.90638894e-01, -4.93935542e-04
1.99093740e-03, 2.89235204e-01, -5.82236098e-04
2.49742996e-03, 2.89439380e-01, -6.58515783e-04
3.03805829e-03, 2.89656550e-01, -7.30896252e-04
3.61567107e-03, 2.89880097e-01, -7.98254216e-04
4.22452856e-03, 2.90114373e-01, -8.58624291e-04
4.86444822e-03, 2.90354282e-01, -9.11055657e-04
5.52932732e-03, 2.90600687e-01, -9.54434217e-04
6.21731672e-03, 2.90849626e-01, -9.88354441e-04
6.92300079e-03, 2.91102201e-01, -1.01265812e-03
7.64500955e-03, 2.91353941e-01, -1.02755334e-03
8.37839395e-03, 2.91608036e-01, -1.03332743e-03
9.12278611e-03, 2.91857570e-01, -1.03049132e-03
9.87347309e-03, 2.92107195e-01, -1.01974676e-03
1.06293159e-02, 2.92351961e-01, -1.00169401e-03
1.13871219e-02, 2.92593092e-01, -9.77034797e-04
1.21446913e-02, 2.92829782e-01, -9.46524087e-04
1.29004028e-02, 2.93058962e-01, -9.10851231e-04
1.36501780e-02, 2.93283969e-01, -8.70823162e-04
1.43934237e-02, 2.93498009e-01, -8.27056356e-04
1.51256993e-02, 2.93705195e-01, -7.80372298e-04
1.58456694e-02, 2.93898761e-01, -7.31380773e-04
1.65489670e-02, 2.94080108e-01, -6.80847850e-04
1.72314756e-02, 2.94247150e-01, -6.29509625e-04
1.78864412e-02, 2.94402927e-01, -5.78205334e-04
1.85063910e-02, 2.94547111e-01, -5.27839235e-04
1.90836564e-02, 2.94677377e-01, -4.79434326e-04
2.02070130e-03, 2.94003487e-01, -5.82324166e-04
2.52506742e-03, 2.94180155e-01, -6.60248392e-04
3.06538050e-03, 2.94368058e-01, -7.34949543e-04
3.64473206e-03, 2.94561416e-01, -8.05132149e-04
4.25686780e-03, 2.94764072e-01, -8.68502713e-04
4.90134861e-03, 2.94971615e-01, -9.23855754e-04
5.57162799e-03, 2.95184731e-01, -9.69811808e-04
6.26544794e-03, 2.95400083e-01, -1.00579520e-03
6.97725546e-03, 2.95618534e-01, -1.03149121e-03
7.70529499e-03, 2.95836329e-01, -1.04702590e-03
8.44475813e-03, 2.96056092e-01, -1.05267996e-03
9.19487327e-03, 2.96271950e-01, -1.04897155e-03
9.95118544e-03, 2.96487868e-01, -1.03658950e-03
1.07123787e-02, 2.96699584e-01, -1.01620960e-03
1.14754150e-02, 2.96908140e-01, -9.88625223e-04
1.22381067e-02, 2.97112852e-01, -9.54666815e-04
1.29987104e-02, 2.97311068e-01, -9.15135548e-04
1.37532260e-02, 2.97505677e-01, -8.70978984e-04
1.45005221e-02, 2.97690779e-01, -8.22991948e-04
1.52360620e-02, 2.97869891e-01, -7.72179046e-04
1.59579255e-02, 2.98037261e-01, -7.19365315e-04
1.66614726e-02, 2.98193991e-01, -6.65526604e-04
1.73421819e-02, 2.98338383e-01, -6.11608964e-04
1.79932043e-02, 2.98472971e-01, -5.58655825e-04
1.86071750e-02, 2.98597574e-01, -5.07677032e-04
1.91769563e-02, 2.98710138e-01, -4.59577481e-04
2.04938394e-03, 2.98752815e-01, -5.82175446e-04
2.55142944e-03, 2.98902214e-01, -6.61572092e-04
3.09120165e-03, 2.99061120e-01, -7.38449104e-04
3.67204077e-03, 2.99224615e-01, -8.11328995e-04
4.28718422e-03, 2.99395978e-01, -8.77583923e-04
4.93593933e-03, 2.99571425e-01, -9.35767603e-04
5.61132375e-03, 2.99751639e-01, -9.84222163e-04
6.31067390e-03, 2.99933702e-01, -1.02219218e-03
7.02830125e-03, 3.00118417e-01, -1.04921195e-03
7.76206655e-03, 3.00302535e-01, -1.06532965e-03
8.50730017e-03, 3.00488353e-01, -1.07080839e-03
9.26283095e-03, 3.00670862e-01, -1.06617471e-03
1.00244582e-02, 3.00853431e-01, -1.05211709e-03
1.07906880e-02, 3.01032454e-01, -1.02939515e-03
1.15586407e-02, 3.01208764e-01, -9.98884323e-04
1.23261400e-02, 3.01381856e-01, -9.61495098e-04
1.30913211e-02, 3.01549435e-01, -9.18152102e-04
1.38502643e-02, 3.01713973e-01, -8.69941199e-04
1.46013023e-02, 3.01870435e-01, -8.17837834e-04
1.53398020e-02, 3.02021861e-01, -7.63032178e-04
1.60632655e-02, 3.02163303e-01, -7.06562889e-04
1.67667847e-02, 3.02295744e-01, -6.49618916e-04
1.74454339e-02, 3.02417725e-01, -5.93335775e-04
1.80922672e-02, 3.02531451e-01, -5.38889260e-04
1.87000167e-02, 3.02636713e-01, -4.87346406e-04
1.92620941e-02, 3.02731812e-01, -4.39549447e-04
2.07687612e-03, 3.03484708e-01, -5.81143307e-04
2.57663638e-03, 3.03607136e-01, -6.61626284e-04
3.11586726e-03, 3.03737342e-01, -7.40384334e-04
3.69817764e-03, 3.03871334e-01, -8.15667503e-04
4.31629317e-03, 3.04011762e-01, -8.84531764e-04
4.96927183e-03, 3.04155529e-01, -9.45308479e-04
5.64970402e-03, 3.04303169e-01, -9.96038783e-04
6.35452243e-03, 3.04452360e-01, -1.03576854e-03
7.07790302e-03, 3.04603726e-01, -1.06390123e-03
7.81732518e-03, 3.04754585e-01, -1.08040764e-03
8.56825989e-03, 3.04906875e-01, -1.08551921e-03
9.32913274e-03, 3.05056453e-01, -1.07975712e-03
1.00959977e-02, 3.05206090e-01, -1.06386235e-03
1.08671868e-02, 3.05352807e-01, -1.03867881e-03
1.16399778e-02, 3.05497319e-01, -1.00515503e-03
1.24122063e-02, 3.05639207e-01, -9.64301638e-04
1.31818904e-02, 3.05776536e-01, -9.17179277e-04
1.39451912e-02, 3.05911392e-01, -8.65028938e-04
1.46999136e-02, 3.06039631e-01, -8.09022051e-04
1.54413301e-02, 3.06163728e-01, -7.50532665e-04
1.61663666e-02, 3.06279629e-01, -6.90830057e-04
1.68698449e-02, 3.06388140e-01, -6.31300441e-04
1.75464414e-02, 3.06488097e-01, -5.73239638e-04
1.81890987e-02, 3.06581259e-01, -5.17904002e-04
1.87906474e-02, 3.06667536e-01, -4.66370489e-04
1.93450376e-02, 3.06745440e-01, -4.19399148e-04
2.09888094e-03, 3.07388335e-01, -5.80407039e-04
2.59665167e-03, 3.07488650e-01, -6.61675236e-04
3.13532562e-03, 3.07595313e-01, -7.41826429e-04
3.71872541e-03, 3.07705075e-01, -8.18931323e-04
4.33915621e-03, 3.07820082e-01, -8.89785588e-04
4.99547180e-03, 3.07937860e-01, -9.52544797e-04
5.67991007e-03, 3.08058828e-01, -1.00500719e-03
6.38907403e-03, 3.08181047e-01, -1.04605965e-03
7.11702975e-03, 3.08305055e-01, -1.07500481e-03
7.86094274e-03, 3.08428675e-01, -1.09175243e-03
8.61640275e-03, 3.08553457e-01, -1.09650695e-03
9.38150287e-03, 3.08676004e-01, -1.08979654e-03
1.01525104e-02, 3.08798641e-01, -1.07239943e-03
1.09276138e-02, 3.08918864e-01, -1.04522891e-03
1.17042214e-02, 3.09037328e-01, -1.00929127e-03
1.24801798e-02, 3.09153587e-01, -9.65677085e-04
1.32534094e-02, 3.09266150e-01, -9.15555400e-04
1.40201421e-02, 3.09376657e-01, -8.60287750e-04
1.47777451e-02, 3.09481770e-01, -8.01208545e-04
1.55214127e-02, 3.09583455e-01, -7.39836541e-04
1.62475966e-02, 3.09678465e-01, -6.77626347e-04
1.69508960e-02, 3.09767395e-01, -6.16115052e-04
1.76256523e-02, 3.09849322e-01, -5.56720595e-04
1.82647221e-02, 3.09925675e-01, -5.00753697e-04
1.88610144e-02, 3.09996367e-01, -4.49286745e-04
1.94089264e-02, 3.10060233e-01, -4.03001322e-04
2.11546104e-03, 3.10614109e-01, -5.79949410e-04
2.61147553e-03, 3.10696065e-01, -6.61486527e-04
3.14957486e-03, 3.10783207e-01, -7.42236560e-04
3.73372086e-03, 3.10872912e-01, -8.20297981e-04
4.35587671e-03, 3.10966879e-01, -8.92227632e-04
5.01471991e-03, 3.11063111e-01, -9.56063624e-04
5.70220081e-03, 3.11161935e-01, -1.00943982e-03
6.41465234e-03, 3.11261773e-01, -1.05112733e-03
7.14605628e-03, 3.11363131e-01, -1.08038436e-03
7.89332949e-03, 3.11464161e-01, -1.09706866e-03
8.65216367e-03, 3.11566144e-01, -1.10137451e-03
9.42038931e-03, 3.11666310e-01, -1.09385408e-03
1.01944553e-02, 3.11766535e-01, -1.07531622e-03
1.09724384e-02, 3.11864823e-01, -1.04671728e-03
1.17518576e-02, 3.11961651e-01, -1.00912002e-03
1.25305764e-02, 3.12056690e-01, -9.63678409e-04
1.33064371e-02, 3.12148720e-01, -9.11639014e-04
1.40757300e-02, 3.12239051e-01, -8.54449463e-04
1.48354601e-02, 3.12324971e-01, -7.93558429e-04
1.55807575e-02, 3.12408090e-01, -7.30579311e-04
1.63076781e-02, 3.12485725e-01, -6.67089131e-04
1.70106310e-02, 3.12558413e-01, -6.04717643e-04
1.76836792e-02, 3.12625378e-01, -5.44949435e-04
1.83196031e-02, 3.12687784e-01, -4.89084225e-04
1.89113691e-02, 3.12745571e-01, -4.38135292e-04
1.94537453e-02, 3.12797755e-01, -3.92681628e-04
2.12855288e-03, 3.13277751e-01, -5.79598651e-04
2.62296246e-03, 3.13344628e-01, -6.61352475e-04
3.16041801e-03, 3.13415736e-01, -7.42596632e-04
3.74499708e-03, 3.13488901e-01, -8.21447407e-04
4.36838251e-03, 3.13565552e-01, -8.94265540e-04
5.02910744e-03, 3.13644052e-01, -9.58991470e-04
5.71888639e-03, 3.13724697e-01, -1.01312110e-03
6.43383060e-03, 3.13806176e-01, -1.05532969e-03
7.16785528e-03, 3.13888848e-01, -1.08483818e-03
7.91767053e-03, 3.13971311e-01, -1.10146101e-03
8.67905561e-03, 3.14054549e-01, -1.10538478e-03
9.44962353e-03, 3.14136297e-01, -1.09718251e-03
1.02259740e-02, 3.14218134e-01, -1.07768853e-03
1.10060927e-02, 3.14298362e-01, -1.04789610e-03
1.17875924e-02, 3.14377427e-01, -1.00891513e-03
1.25683490e-02, 3.14455032e-01, -9.61952319e-04
1.33461431e-02, 3.14530164e-01, -9.08320071e-04
1.41173126e-02, 3.14603925e-01, -8.49537435e-04
1.48785664e-02, 3.14674079e-01, -7.87148718e-04
1.56249823e-02, 3.14741939e-01, -7.22846307e-04
1.63522903e-02, 3.14805329e-01, -6.58309378e-04
1.70547441e-02, 3.14864695e-01, -5.95242949e-04
1.77261773e-02, 3.14919353e-01, -5.35182888e-04
1.83593091e-02, 3.14970315e-01, -4.79414681e-04
1.89471561e-02, 3.15017492e-01, -4.28899803e-04
1.94847938e-02, 3.15060109e-01, -3.84130166e-04
2.13880581e-03, 3.15479308e-01, -5.79320302e-04
2.63177487e-03, 3.15533698e-01, -6.61249273e-04
3.16857430e-03, 3.15591514e-01, -7.42900884e-04
3.75337619e-03, 3.15651000e-01, -8.22402711e-04
4.37763287e-03, 3.15713316e-01, -8.95954319e-04
5.03975898e-03, 3.15777153e-01, -9.61415120e-04
5.73127717e-03, 3.15842718e-01, -1.01616560e-03
6.44811522e-03, 3.15908968e-01, -1.05880236e-03
7.18413433e-03, 3.15976202e-01, -1.08851446e-03
7.93587603e-03, 3.16043258e-01, -1.10508059e-03
8.69919267e-03, 3.16110969e-01, -1.10868190e-03
9.47151519e-03, 3.16177487e-01, -1.09990872e-03
1.02495737e-02, 3.16244066e-01, -1.07961695e-03
1.10312747e-02, 3.16309363e-01, -1.04883080e-03
1.18143121e-02, 3.16373676e-01, -1.00869953e-03
1.25965709e-02, 3.16436857e-01, -9.60473961e-04
1.33757805e-02, 3.16498011e-01, -9.05521272e-04
1.41483219e-02, 3.16558033e-01, -8.45419883e-04
1.49106607e-02, 3.16615105e-01, -7.81794137e-04
1.56578291e-02, 3.16670358e-01, -7.16401963e-04
1.63852926e-02, 3.16721946e-01, -6.51007751e-04
1.70871764e-02, 3.16770256e-01, -5.87377697e-04
1.77571252e-02, 3.16814721e-01, -5.27087424e-04
1.83878075e-02, 3.16856176e-01, -4.71407489e-04
1.89722832e-02, 3.16894561e-01, -4.21254343e-04
1.95058845e-02, 3.16929251e-01, -3.77046934e-04
2.14660866e-03, 3.17299783e-01, -5.79525076e-04
2.63835979e-03, 3.17343831e-01, -6.61377504e-04
3.17458273e-03, 3.17390651e-01, -7.43106240e-04
3.75952455e-03, 3.17438811e-01, -8.22810864e-04
4.38443432e-03, 3.17489296e-01, -8.96652404e-04
5.04763098e-03, 3.17541003e-01, -9.62400110e-04
5.74047351e-03, 3.17594111e-01, -1.01737957e-03
6.45874441e-03, 3.17647785e-01, -1.06014963e-03
7.19626481e-03, 3.17702264e-01, -1.08988083e-03
7.94944074e-03, 3.17756593e-01, -1.10633753e-03
8.71419162e-03, 3.17811459e-01, -1.10970112e-03
9.48780868e-03, 3.17865372e-01, -1.10057637e-03
1.02671282e-02, 3.17919344e-01, -1.07983022e-03
1.10499999e-02, 3.17972273e-01, -1.04850519e-03
1.18341818e-02, 3.18024427e-01, -1.00776704e-03
1.26175703e-02, 3.18075627e-01, -9.58887103e-04
1.33978510e-02, 3.18125188e-01, -9.03260428e-04
1.41714364e-02, 3.18173885e-01, -8.42494715e-04
1.49345873e-02, 3.18220168e-01, -7.78261863e-04
1.56822987e-02, 3.18264961e-01, -7.12356181e-04
1.64098106e-02, 3.18306774e-01, -6.46586530e-04
1.71111412e-02, 3.18345934e-01, -5.82746812e-04
1.77797768e-02, 3.18381995e-01, -5.22431859e-04
1.84083469e-02, 3.18415612e-01, -4.66910482e-04
1.89899523e-02, 3.18446755e-01, -4.17079253e-04
1.95201337e-02, 3.18474859e-01, -3.73307441e-04
2.15261313e-03, 3.18804413e-01, -5.79764543e-04
2.64329999e-03, 3.18839937e-01, -6.61507656e-04
3.17898206e-03, 3.18877697e-01, -7.43244658e-04
3.76396650e-03, 3.18916529e-01, -8.23050214e-04
4.38933307e-03, 3.18957239e-01, -8.97070044e-04
5.05332276e-03, 3.18998933e-01, -9.62993247e-04
5.74715948e-03, 3.19041759e-01, -1.01810799e-03
6.46650605e-03, 3.19085032e-01, -1.06094591e-03
7.20515242e-03, 3.19128990e-01, -1.09066430e-03
7.95939565e-03, 3.19172829e-01, -1.10701751e-03
8.72521196e-03, 3.19217116e-01, -1.11019041e-03
9.49977618e-03, 3.19260627e-01, -1.10079814e-03
1.02800168e-02, 3.19304198e-01, -1.07971905e-03
1.10637350e-02, 3.19346935e-01, -1.04800879e-03
1.18487468e-02, 3.19389045e-01, -1.00684632e-03
1.26329558e-02, 3.19430411e-01, -9.57517594e-04
1.34140113e-02, 3.19470435e-01, -9.01438529e-04
1.41883539e-02, 3.19509745e-01, -8.40237713e-04
1.49520757e-02, 3.19547147e-01, -7.75623776e-04
1.57001391e-02, 3.19583327e-01, -7.09415530e-04
1.64275970e-02, 3.19617093e-01, -6.43452688e-04
1.71283800e-02, 3.19648713e-01, -5.79543062e-04
1.77958421e-02, 3.19677860e-01, -5.19290683e-04
1.84225813e-02, 3.19704980e-01, -4.63960256e-04
1.90017335e-02, 3.19730133e-01, -4.14432841e-04
1.95290167e-02, 3.19752812e-01, -3.71038419e-04
2.15751119e-03, 3.20047796e-01, -5.79979853e-04
2.64730863e-03, 3.20076287e-01, -6.61636994e-04
3.18253296e-03, 3.20106536e-01, -7.43382028e-04
3.76754091e-03, 3.20137680e-01, -8.23272218e-04
4.39327210e-03, 3.20170313e-01, -8.97439197e-04
5.05790301e-03, 3.20203722e-01, -9.63505881e-04
5.75254625e-03, 3.20238054e-01, -1.01872953e-03
6.47276640e-03, 3.20272774e-01, -1.06161938e-03
7.21232733e-03, 3.20308000e-01, -1.09132146e-03
7.96743575e-03, 3.20343196e-01, -1.10758236e-03
8.73411540e-03, 3.20378721e-01, -1.11058983e-03
9.50944517e-03, 3.20413649e-01, -1.10096799e-03
1.02904299e-02, 3.20448607e-01, -1.07960484e-03
1.10748317e-02, 3.20482939e-01, -1.04756712e-03
1.18605113e-02, 3.20516765e-01, -1.00604468e-03
1.26453806e-02, 3.20549965e-01, -9.56336036e-04
1.34270601e-02, 3.20582122e-01, -8.99874547e-04
1.42020117e-02, 3.20613712e-01, -8.38306616e-04
1.49661880e-02, 3.20643753e-01, -7.73371255e-04
1.57145262e-02, 3.20672810e-01, -7.06908118e-04
1.64419245e-02, 3.20699930e-01, -6.40782237e-04
1.71422400e-02, 3.20725352e-01, -5.76812832e-04
1.78087205e-02, 3.20748746e-01, -5.16611326e-04
1.84339359e-02, 3.20770532e-01, -4.61438583e-04
1.90110505e-02, 3.20790708e-01, -4.12162364e-04
1.95359290e-02, 3.20808947e-01, -3.69079236e-04
2.16124416e-03, 3.21075946e-01, -5.80358494e-04
2.65027513e-03, 3.21098596e-01, -6.61869068e-04
3.18508316e-03, 3.21122676e-01, -7.43540179e-04
3.77006293e-03, 3.21147442e-01, -8.23431124e-04
4.39604372e-03, 3.21173370e-01, -8.97623948e-04
5.06114215e-03, 3.21199954e-01, -9.63725615e-04
5.75638190e-03, 3.21227252e-01, -1.01897260e-03
6.47724699e-03, 3.21254879e-01, -1.06185721e-03
7.21748127e-03, 3.21282953e-01, -1.09152077e-03
7.97321927e-03, 3.21310937e-01, -1.10770867e-03
8.74052662e-03, 3.21339250e-01, -1.11061358e-03
9.51640401e-03, 3.21367055e-01, -1.10086554e-03
1.02979215e-02, 3.21394950e-01, -1.07935618e-03
1.10828094e-02, 3.21422279e-01, -1.04715722e-03
1.18689667e-02, 3.21449250e-01, -1.00546237e-03
1.26543101e-02, 3.21475744e-01, -9.55575146e-04
1.34364376e-02, 3.21501374e-01, -8.98937345e-04
1.42118270e-02, 3.21526557e-01, -8.37201544e-04
1.49763152e-02, 3.21550518e-01, -7.72123225e-04
1.57248173e-02, 3.21573704e-01, -7.05552520e-04
1.64521039e-02, 3.21595341e-01, -6.39370526e-04
1.71519686e-02, 3.21615607e-01, -5.75404323e-04
1.78175736e-02, 3.21634233e-01, -5.15270454e-04
1.84414685e-02, 3.21651638e-01, -4.60227224e-04
1.90168414e-02, 3.21667701e-01, -4.11132933e-04
1.95396785e-02, 3.21682245e-01, -3.68262379e-04
2.16430612e-03, 3.21926117e-01, -5.80815307e-04
2.65271449e-03, 3.21943939e-01, -6.62161387e-04
3.18718771e-03, 3.21962893e-01, -7.43727724e-04
3.77215166e-03, 3.21982384e-01, -8.23581475e-04
4.39834548e-03, 3.22002798e-01, -8.97742400e-04
5.06383413e-03, 3.22023720e-01, -9.63825209e-04
5.75956702e-03, 3.22045237e-01, -1.01905153e-03
6.48096297e-03, 3.22066993e-01, -1.06189994e-03
7.22175045e-03, 3.22089106e-01, -1.09151087e-03
7.97800347e-03, 3.22111160e-01, -1.10763113e-03
8.74582399e-03, 3.22133482e-01, -1.11046038e-03
9.52215027e-03, 3.22155446e-01, -1.10063236e-03
1.03041045e-02, 3.22177440e-01, -1.07904116e-03
1.10893920e-02, 3.22199017e-01, -1.04676047e-03
1.18759451e-02, 3.22220325e-01, -1.00498530e-03
1.26616843e-02, 3.22241247e-01, -9.55021940e-04
1.34441862e-02, 3.22261512e-01, -8.98316270e-04
1.42199444e-02, 3.22281390e-01, -8.36521795e-04
1.49846980e-02, 3.22300315e-01, -7.71403022e-04
1.57333426e-02, 3.22318643e-01, -7.04813865e-04
1.64605416e-02, 3.22335720e-01, -6.38646481e-04
1.71600431e-02, 3.22351724e-01, -5.74731675e-04
1.78249292e-02, 3.22366476e-01, -5.14688203e-04
1.84477344e-02, 3.22380185e-01, -4.59768722e-04
1.90216675e-02, 3.22392881e-01, -4.10822802e-04
1.95428170e-02, 3.22404355e-01, -3.68109933e-04
2.16682581e-03, 3.22629124e-01, -5.81198430e-04
